Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Date
2024-12-26 15:45:00-05:00,140.1999969482422,140.27999877929688,140.0500946044922,140.11000061035156,1001783,0.0,0.0,2024-12-26 15:45:00
2024-12-26 15:50:00-05:00,140.1199951171875,140.2100067138672,139.83999633789062,140.13079833984375,1824110,0.0,0.0,2024-12-26 15:50:00
2024-12-26 15:55:00-05:00,140.13999938964844,140.16000366210938,139.82000732421875,139.88999938964844,2661108,0.0,0.0,2024-12-26 15:55:00
2024-12-27 09:30:00-05:00,138.55499267578125,139.02000427246094,137.74000549316406,137.93910217285156,7706981,0.0,0.0,2024-12-27 09:30:00
2024-12-27 09:35:00-05:00,137.92999267578125,138.02000427246094,136.76499938964844,137.08999633789062,5267123,0.0,0.0,2024-12-27 09:35:00
2024-12-27 09:40:00-05:00,137.07000732421875,137.24000549316406,136.2899932861328,136.30499267578125,5236060,0.0,0.0,2024-12-27 09:40:00
2024-12-27 09:45:00-05:00,136.3000030517578,137.20989990234375,136.1999969482422,136.69000244140625,4176064,0.0,0.0,2024-12-27 09:45:00
2024-12-27 09:50:00-05:00,136.67999267578125,137.11000061035156,136.47500610351562,136.96719360351562,2374690,0.0,0.0,2024-12-27 09:50:00
2024-12-27 09:55:00-05:00,136.9499969482422,137.02999877929688,136.42999267578125,136.48500061035156,2772540,0.0,0.0,2024-12-27 09:55:00
2024-12-27 10:00:00-05:00,136.47999572753906,136.64990234375,135.66000366210938,135.72999572753906,5231026,0.0,0.0,2024-12-27 10:00:00
2024-12-27 10:05:00-05:00,135.72999572753906,136.02000427246094,135.24000549316406,135.94000244140625,4462495,0.0,0.0,2024-12-27 10:05:00
2024-12-27 10:10:00-05:00,135.92999267578125,135.947998046875,135.07000732421875,135.4499053955078,3769933,0.0,0.0,2024-12-27 10:10:00
2024-12-27 10:15:00-05:00,135.4499969482422,135.57249450683594,134.7100067138672,134.94000244140625,4320973,0.0,0.0,2024-12-27 10:15:00
2024-12-27 10:20:00-05:00,134.9499969482422,135.88499450683594,134.7899932861328,135.66000366210938,3463677,0.0,0.0,2024-12-27 10:20:00
2024-12-27 10:25:00-05:00,135.66600036621094,135.75999450683594,135.30999755859375,135.639892578125,2253309,0.0,0.0,2024-12-27 10:25:00
2024-12-27 10:30:00-05:00,135.63499450683594,135.6999969482422,135.14999389648438,135.22000122070312,2247339,0.0,0.0,2024-12-27 10:30:00
2024-12-27 10:35:00-05:00,135.2100067138672,135.64999389648438,135.2100067138672,135.55999755859375,2012276,0.0,0.0,2024-12-27 10:35:00
2024-12-27 10:40:00-05:00,135.5500030517578,136.0,135.42010498046875,135.80999755859375,2279508,0.0,0.0,2024-12-27 10:40:00
2024-12-27 10:45:00-05:00,135.80999755859375,136.1199951171875,135.60000610351562,135.9600067138672,2542938,0.0,0.0,2024-12-27 10:45:00
2024-12-27 10:50:00-05:00,135.94180297851562,136.14999389648438,135.8300018310547,136.13999938964844,2213971,0.0,0.0,2024-12-27 10:50:00
2024-12-27 10:55:00-05:00,136.13999938964844,136.15499877929688,135.875,135.96009826660156,1887852,0.0,0.0,2024-12-27 10:55:00
2024-12-27 11:00:00-05:00,135.9499969482422,136.0478057861328,135.58999633789062,135.69000244140625,1277936,0.0,0.0,2024-12-27 11:00:00
2024-12-27 11:05:00-05:00,135.69000244140625,135.99000549316406,135.5749969482422,135.7899932861328,908056,0.0,0.0,2024-12-27 11:05:00
2024-12-27 11:10:00-05:00,135.97999572753906,136.0500030517578,135.6999969482422,135.74000549316406,1440776,0.0,0.0,2024-12-27 11:10:00
2024-12-27 11:15:00-05:00,135.75,135.9550018310547,135.7100067138672,135.86000061035156,1006454,0.0,0.0,2024-12-27 11:15:00
2024-12-27 11:20:00-05:00,135.8699951171875,136.1199951171875,135.81320190429688,136.02999877929688,1173444,0.0,0.0,2024-12-27 11:20:00
2024-12-27 11:25:00-05:00,136.0399932861328,136.8699951171875,136.0399932861328,136.86380004882812,2340319,0.0,0.0,2024-12-27 11:25:00
2024-12-27 11:30:00-05:00,136.86000061035156,136.92999267578125,136.6699981689453,136.78140258789062,1845231,0.0,0.0,2024-12-27 11:30:00
2024-12-27 11:35:00-05:00,136.77000427246094,136.86000061035156,136.55999755859375,136.61500549316406,1309016,0.0,0.0,2024-12-27 11:35:00
2024-12-27 11:40:00-05:00,136.61000061035156,136.7169952392578,136.15089416503906,136.16000366210938,1616820,0.0,0.0,2024-12-27 11:40:00
2024-12-27 11:45:00-05:00,136.14999389648438,136.57000732421875,136.11500549316406,136.4199981689453,1437132,0.0,0.0,2024-12-27 11:45:00
2024-12-27 11:50:00-05:00,136.42999267578125,136.50999450683594,135.94000244140625,136.0,1606739,0.0,0.0,2024-12-27 11:50:00
2024-12-27 11:55:00-05:00,135.9893035888672,136.39999389648438,135.92100524902344,136.02999877929688,1563971,0.0,0.0,2024-12-27 11:55:00
2024-12-27 12:00:00-05:00,136.02999877929688,136.24000549316406,135.77999877929688,135.80999755859375,1376987,0.0,0.0,2024-12-27 12:00:00
2024-12-27 12:05:00-05:00,135.80999755859375,135.9600067138672,135.57029724121094,135.71499633789062,1355328,0.0,0.0,2024-12-27 12:05:00
2024-12-27 12:10:00-05:00,135.7100067138672,135.82000732421875,135.40989685058594,135.42869567871094,1473676,0.0,0.0,2024-12-27 12:10:00
2024-12-27 12:15:00-05:00,135.4199981689453,135.5500030517578,135.24000549316406,135.32049560546875,1404177,0.0,0.0,2024-12-27 12:15:00
2024-12-27 12:20:00-05:00,135.3249969482422,135.57000732421875,135.17999267578125,135.375,2242703,0.0,0.0,2024-12-27 12:20:00
2024-12-27 12:25:00-05:00,135.3699951171875,135.8524932861328,135.3625030517578,135.6999969482422,1745684,0.0,0.0,2024-12-27 12:25:00
2024-12-27 12:30:00-05:00,135.6999969482422,136.07000732421875,135.67999267578125,135.9550018310547,1535671,0.0,0.0,2024-12-27 12:30:00
2024-12-27 12:35:00-05:00,135.9499969482422,135.99000549316406,135.36000061035156,135.69000244140625,1366230,0.0,0.0,2024-12-27 12:35:00
2024-12-27 12:40:00-05:00,135.69000244140625,135.94000244140625,135.65089416503906,135.8350067138672,918644,0.0,0.0,2024-12-27 12:40:00
2024-12-27 12:45:00-05:00,135.8300018310547,135.88999938964844,135.5399932861328,135.66000366210938,983934,0.0,0.0,2024-12-27 12:45:00
2024-12-27 12:50:00-05:00,135.66990661621094,135.9600067138672,135.66000366210938,135.84500122070312,1211162,0.0,0.0,2024-12-27 12:50:00
2024-12-27 12:55:00-05:00,135.86000061035156,136.07960510253906,135.8000030517578,136.0489044189453,1062036,0.0,0.0,2024-12-27 12:55:00
2024-12-27 13:00:00-05:00,136.0399932861328,136.48089599609375,136.01010131835938,136.4600067138672,1658272,0.0,0.0,2024-12-27 13:00:00
2024-12-27 13:05:00-05:00,136.4600067138672,136.52999877929688,135.99000549316406,136.1199951171875,1599759,0.0,0.0,2024-12-27 13:05:00
2024-12-27 13:10:00-05:00,136.1199951171875,136.5050048828125,136.1199951171875,136.3699951171875,1040154,0.0,0.0,2024-12-27 13:10:00
2024-12-27 13:15:00-05:00,136.36000061035156,136.5699005126953,136.32000732421875,136.38999938964844,1122916,0.0,0.0,2024-12-27 13:15:00
2024-12-27 13:20:00-05:00,136.39500427246094,136.4669952392578,136.15020751953125,136.30499267578125,1062259,0.0,0.0,2024-12-27 13:20:00
2024-12-27 13:25:00-05:00,136.30999755859375,136.4250030517578,135.9199981689453,135.95989990234375,1246311,0.0,0.0,2024-12-27 13:25:00
2024-12-27 13:30:00-05:00,135.94119262695312,136.24989318847656,135.85499572753906,136.2100067138672,1261699,0.0,0.0,2024-12-27 13:30:00
2024-12-27 13:35:00-05:00,136.1999969482422,136.35000610351562,136.05999755859375,136.110107421875,931310,0.0,0.0,2024-12-27 13:35:00
2024-12-27 13:40:00-05:00,136.11000061035156,136.3289031982422,136.10000610351562,136.28050231933594,721309,0.0,0.0,2024-12-27 13:40:00
2024-12-27 13:45:00-05:00,136.28500366210938,136.36500549316406,136.10000610351562,136.2899932861328,758923,0.0,0.0,2024-12-27 13:45:00
2024-12-27 13:50:00-05:00,136.298095703125,136.74000549316406,136.25,136.7050018310547,1407287,0.0,0.0,2024-12-27 13:50:00
2024-12-27 13:55:00-05:00,136.69500732421875,136.77499389648438,136.57000732421875,136.69000244140625,1069677,0.0,0.0,2024-12-27 13:55:00
2024-12-27 14:00:00-05:00,136.68080139160156,136.72999572753906,136.49000549316406,136.6761016845703,1085865,0.0,0.0,2024-12-27 14:00:00
2024-12-27 14:05:00-05:00,136.67999267578125,136.8300018310547,136.50999450683594,136.52999877929688,1054342,0.0,0.0,2024-12-27 14:05:00
2024-12-27 14:10:00-05:00,136.52000427246094,136.71499633789062,136.4600067138672,136.52999877929688,876518,0.0,0.0,2024-12-27 14:10:00
2024-12-27 14:15:00-05:00,136.52139282226562,136.55999755859375,136.4199981689453,136.55990600585938,790802,0.0,0.0,2024-12-27 14:15:00
2024-12-27 14:20:00-05:00,136.55999755859375,136.6199951171875,136.2100067138672,136.2899932861328,1191656,0.0,0.0,2024-12-27 14:20:00
2024-12-27 14:25:00-05:00,136.3000030517578,136.3699951171875,136.16000366210938,136.23129272460938,809730,0.0,0.0,2024-12-27 14:25:00
2024-12-27 14:30:00-05:00,136.22999572753906,136.59500122070312,136.16000366210938,136.58009338378906,1104425,0.0,0.0,2024-12-27 14:30:00
2024-12-27 14:35:00-05:00,136.58169555664062,136.72000122070312,136.52999877929688,136.62649536132812,1020930,0.0,0.0,2024-12-27 14:35:00
2024-12-27 14:40:00-05:00,136.6300048828125,136.8000030517578,136.625,136.6699981689453,1010119,0.0,0.0,2024-12-27 14:40:00
2024-12-27 14:45:00-05:00,136.6898956298828,136.78500366210938,136.57119750976562,136.69000244140625,976578,0.0,0.0,2024-12-27 14:45:00
2024-12-27 14:50:00-05:00,136.6750030517578,136.77000427246094,136.6199951171875,136.6300048828125,821308,0.0,0.0,2024-12-27 14:50:00
2024-12-27 14:55:00-05:00,136.6300048828125,136.9698944091797,136.6300048828125,136.89349365234375,1687547,0.0,0.0,2024-12-27 14:55:00
2024-12-27 15:00:00-05:00,136.89010620117188,136.9499969482422,136.72000122070312,136.8249969482422,1027960,0.0,0.0,2024-12-27 15:00:00
2024-12-27 15:05:00-05:00,136.82899475097656,136.99000549316406,136.66000366210938,136.9300994873047,1328077,0.0,0.0,2024-12-27 15:05:00
2024-12-27 15:10:00-05:00,136.9394073486328,136.97999572753906,136.4199981689453,136.57000732421875,1495224,0.0,0.0,2024-12-27 15:10:00
2024-12-27 15:15:00-05:00,136.57479858398438,136.77999877929688,136.52000427246094,136.6999969482422,1194986,0.0,0.0,2024-12-27 15:15:00
2024-12-27 15:20:00-05:00,136.7100067138672,136.83999633789062,136.5399932861328,136.72500610351562,1159436,0.0,0.0,2024-12-27 15:20:00
2024-12-27 15:25:00-05:00,136.72500610351562,136.86000061035156,136.63999938964844,136.76849365234375,1337054,0.0,0.0,2024-12-27 15:25:00
2024-12-27 15:30:00-05:00,136.77000427246094,136.80999755859375,136.5500030517578,136.6490936279297,1162085,0.0,0.0,2024-12-27 15:30:00
2024-12-27 15:35:00-05:00,136.63999938964844,136.63999938964844,136.4600067138672,136.527099609375,1183116,0.0,0.0,2024-12-27 15:35:00
2024-12-27 15:40:00-05:00,136.52999877929688,136.6300048828125,136.3206024169922,136.39999389648438,1394298,0.0,0.0,2024-12-27 15:40:00
2024-12-27 15:45:00-05:00,136.39500427246094,136.59500122070312,136.3000030517578,136.55999755859375,1694216,0.0,0.0,2024-12-27 15:45:00
2024-12-27 15:50:00-05:00,136.5800018310547,137.07000732421875,136.5399932861328,136.72000122070312,4363022,0.0,0.0,2024-12-27 15:50:00
2024-12-27 15:55:00-05:00,136.72999572753906,137.13999938964844,136.49000549316406,137.13999938964844,6898407,0.0,0.0,2024-12-27 15:55:00
2024-12-30 09:30:00-05:00,135.1343994140625,135.24000549316406,134.02000427246094,134.8350067138672,11385142,0.0,0.0,2024-12-30 09:30:00
2024-12-30 09:35:00-05:00,134.8350067138672,136.05999755859375,134.36000061035156,135.89999389648438,4151970,0.0,0.0,2024-12-30 09:35:00
2024-12-30 09:40:00-05:00,135.92999267578125,136.67999267578125,135.74000549316406,136.5749969482422,3604913,0.0,0.0,2024-12-30 09:40:00
2024-12-30 09:45:00-05:00,136.55999755859375,137.05999755859375,135.77259826660156,137.0399932861328,3898947,0.0,0.0,2024-12-30 09:45:00
2024-12-30 09:50:00-05:00,137.0399932861328,138.1300048828125,136.97999572753906,137.72000122070312,5627211,0.0,0.0,2024-12-30 09:50:00
2024-12-30 09:55:00-05:00,137.72940063476562,138.1999969482422,136.85000610351562,136.89990234375,4013463,0.0,0.0,2024-12-30 09:55:00
2024-12-30 10:00:00-05:00,136.89999389648438,137.32000732421875,136.3300018310547,137.1999969482422,3797806,0.0,0.0,2024-12-30 10:00:00
2024-12-30 10:05:00-05:00,137.1999969482422,137.47000122070312,136.9530029296875,137.25,2290403,0.0,0.0,2024-12-30 10:05:00
2024-12-30 10:10:00-05:00,137.25,138.39500427246094,137.0800018310547,138.3300018310547,3808617,0.0,0.0,2024-12-30 10:10:00
2024-12-30 10:15:00-05:00,138.33900451660156,138.6699981689453,137.6999969482422,137.72999572753906,3364396,0.0,0.0,2024-12-30 10:15:00
2024-12-30 10:20:00-05:00,137.7100067138672,138.0,136.7899932861328,136.8459930419922,3143135,0.0,0.0,2024-12-30 10:20:00
2024-12-30 10:25:00-05:00,136.86749267578125,137.08999633789062,136.57000732421875,136.7100067138672,2206530,0.0,0.0,2024-12-30 10:25:00
2024-12-30 10:30:00-05:00,136.6999969482422,137.1999969482422,136.64999389648438,137.11000061035156,1957614,0.0,0.0,2024-12-30 10:30:00
2024-12-30 10:35:00-05:00,137.10000610351562,137.8699951171875,136.7899932861328,137.77999877929688,2489352,0.0,0.0,2024-12-30 10:35:00
2024-12-30 10:40:00-05:00,137.797607421875,137.94960021972656,137.57000732421875,137.8000946044922,1911999,0.0,0.0,2024-12-30 10:40:00
2024-12-30 10:45:00-05:00,137.8000030517578,138.0,137.0,137.17990112304688,2020171,0.0,0.0,2024-12-30 10:45:00
2024-12-30 10:50:00-05:00,137.17999267578125,137.75,137.05999755859375,137.59500122070312,2417617,0.0,0.0,2024-12-30 10:50:00
2024-12-30 10:55:00-05:00,137.5749969482422,138.2100067138672,137.55999755859375,138.1999053955078,2812108,0.0,0.0,2024-12-30 10:55:00
2024-12-30 11:00:00-05:00,138.1699981689453,138.2899932861328,137.72000122070312,137.8249969482422,1851739,0.0,0.0,2024-12-30 11:00:00
2024-12-30 11:05:00-05:00,137.8300018310547,138.08999633789062,137.64999389648438,137.94000244140625,1344045,0.0,0.0,2024-12-30 11:05:00
2024-12-30 11:10:00-05:00,137.92999267578125,138.0500030517578,137.58999633789062,137.64999389648438,1310394,0.0,0.0,2024-12-30 11:10:00
2024-12-30 11:15:00-05:00,137.63999938964844,137.83999633789062,137.3699951171875,137.75,1308935,0.0,0.0,2024-12-30 11:15:00
2024-12-30 11:20:00-05:00,137.74000549316406,137.9499969482422,137.5399932861328,137.60000610351562,1087261,0.0,0.0,2024-12-30 11:20:00
2024-12-30 11:25:00-05:00,137.60000610351562,137.6300048828125,137.27000427246094,137.55990600585938,1136731,0.0,0.0,2024-12-30 11:25:00
2024-12-30 11:30:00-05:00,137.5500030517578,137.72000122070312,137.39239501953125,137.61349487304688,1026270,0.0,0.0,2024-12-30 11:30:00
2024-12-30 11:35:00-05:00,137.610107421875,137.7949981689453,137.52999877929688,137.75,989706,0.0,0.0,2024-12-30 11:35:00
2024-12-30 11:40:00-05:00,137.75,138.10000610351562,137.7100067138672,138.0399932861328,1328866,0.0,0.0,2024-12-30 11:40:00
2024-12-30 11:45:00-05:00,138.02999877929688,138.08999633789062,137.7301025390625,137.77999877929688,1010495,0.0,0.0,2024-12-30 11:45:00
2024-12-30 11:50:00-05:00,137.8000030517578,137.97999572753906,137.77000427246094,137.97999572753906,836061,0.0,0.0,2024-12-30 11:50:00
2024-12-30 11:55:00-05:00,137.97500610351562,138.39999389648438,137.9199981689453,138.29989624023438,1377159,0.0,0.0,2024-12-30 11:55:00
2024-12-30 12:00:00-05:00,138.293701171875,138.72999572753906,138.2100067138672,138.66079711914062,2048399,0.0,0.0,2024-12-30 12:00:00
2024-12-30 12:05:00-05:00,138.64999389648438,138.67999267578125,138.22999572753906,138.4799041748047,1412204,0.0,0.0,2024-12-30 12:05:00
2024-12-30 12:10:00-05:00,138.47999572753906,138.7899932861328,138.4600067138672,138.46009826660156,1458034,0.0,0.0,2024-12-30 12:10:00
2024-12-30 12:15:00-05:00,138.47000122070312,138.67990112304688,138.39999389648438,138.62989807128906,868613,0.0,0.0,2024-12-30 12:15:00
2024-12-30 12:20:00-05:00,138.63999938964844,138.99000549316406,138.47000122070312,138.97999572753906,1612396,0.0,0.0,2024-12-30 12:20:00
2024-12-30 12:25:00-05:00,138.97000122070312,139.07000732421875,138.79010009765625,139.02000427246094,1634786,0.0,0.0,2024-12-30 12:25:00
2024-12-30 12:30:00-05:00,139.02999877929688,139.22999572753906,138.92999267578125,139.17999267578125,1486761,0.0,0.0,2024-12-30 12:30:00
2024-12-30 12:35:00-05:00,139.18499755859375,139.27999877929688,138.89999389648438,139.2799072265625,1453395,0.0,0.0,2024-12-30 12:35:00
2024-12-30 12:40:00-05:00,139.27999877929688,139.57000732421875,139.22999572753906,139.52999877929688,1921758,0.0,0.0,2024-12-30 12:40:00
2024-12-30 12:45:00-05:00,139.5399932861328,139.99000549316406,139.49000549316406,139.95399475097656,2517662,0.0,0.0,2024-12-30 12:45:00
2024-12-30 12:50:00-05:00,139.9499969482422,139.97999572753906,139.66000366210938,139.69679260253906,1760847,0.0,0.0,2024-12-30 12:50:00
2024-12-30 12:55:00-05:00,139.69000244140625,139.99000549316406,139.2738037109375,139.85240173339844,2356131,0.0,0.0,2024-12-30 12:55:00
2024-12-30 13:00:00-05:00,139.86000061035156,139.8699951171875,139.4199981689453,139.54989624023438,1776200,0.0,0.0,2024-12-30 13:00:00
2024-12-30 13:05:00-05:00,139.54010009765625,139.75,139.3800048828125,139.718994140625,1336045,0.0,0.0,2024-12-30 13:05:00
2024-12-30 13:10:00-05:00,139.7100067138672,140.19000244140625,139.6999969482422,140.13999938964844,2843880,0.0,0.0,2024-12-30 13:10:00
2024-12-30 13:15:00-05:00,140.13270568847656,140.27000427246094,139.86000061035156,139.98890686035156,1641057,0.0,0.0,2024-12-30 13:15:00
2024-12-30 13:20:00-05:00,139.97999572753906,140.1300048828125,139.47000122070312,139.50999450683594,1640542,0.0,0.0,2024-12-30 13:20:00
2024-12-30 13:25:00-05:00,139.50070190429688,139.71499633789062,139.3509063720703,139.5500030517578,1878226,0.0,0.0,2024-12-30 13:25:00
2024-12-30 13:30:00-05:00,139.5399932861328,139.86000061035156,139.33999633789062,139.81979370117188,1735529,0.0,0.0,2024-12-30 13:30:00
2024-12-30 13:35:00-05:00,139.82000732421875,139.94000244140625,139.52999877929688,139.8498992919922,1119399,0.0,0.0,2024-12-30 13:35:00
2024-12-30 13:40:00-05:00,139.83169555664062,139.94000244140625,139.64999389648438,139.82989501953125,1184090,0.0,0.0,2024-12-30 13:40:00
2024-12-30 13:45:00-05:00,139.80999755859375,139.94000244140625,139.72000122070312,139.72500610351562,662892,0.0,0.0,2024-12-30 13:45:00
2024-12-30 13:50:00-05:00,139.72000122070312,139.789794921875,139.16000366210938,139.41000366210938,1610252,0.0,0.0,2024-12-30 13:50:00
2024-12-30 13:55:00-05:00,139.41000366210938,139.52999877929688,139.3000030517578,139.48089599609375,903356,0.0,0.0,2024-12-30 13:55:00
2024-12-30 14:00:00-05:00,139.49000549316406,139.55999755859375,139.2700958251953,139.39999389648438,915263,0.0,0.0,2024-12-30 14:00:00
2024-12-30 14:05:00-05:00,139.39999389648438,139.58999633789062,139.08999633789062,139.35000610351562,1301028,0.0,0.0,2024-12-30 14:05:00
2024-12-30 14:10:00-05:00,139.36000061035156,139.3699951171875,138.83999633789062,139.13499450683594,1691697,0.0,0.0,2024-12-30 14:10:00
2024-12-30 14:15:00-05:00,139.13499450683594,139.3249969482422,139.0500030517578,139.10009765625,916619,0.0,0.0,2024-12-30 14:15:00
2024-12-30 14:20:00-05:00,139.11599731445312,139.14999389648438,138.9499969482422,139.0749969482422,1187450,0.0,0.0,2024-12-30 14:20:00
2024-12-30 14:25:00-05:00,139.07000732421875,139.25999450683594,138.97000122070312,139.01100158691406,1012853,0.0,0.0,2024-12-30 14:25:00
2024-12-30 14:30:00-05:00,139.02000427246094,139.24000549316406,138.98089599609375,139.139892578125,1022664,0.0,0.0,2024-12-30 14:30:00
2024-12-30 14:35:00-05:00,139.1300048828125,139.17999267578125,138.97999572753906,139.07000732421875,804756,0.0,0.0,2024-12-30 14:35:00
2024-12-30 14:40:00-05:00,139.0800018310547,139.4600067138672,139.0800018310547,139.2899932861328,1284896,0.0,0.0,2024-12-30 14:40:00
2024-12-30 14:45:00-05:00,139.2949981689453,139.5,139.27999877929688,139.3300018310547,935190,0.0,0.0,2024-12-30 14:45:00
2024-12-30 14:50:00-05:00,139.3300018310547,139.47999572753906,139.25999450683594,139.39999389648438,779262,0.0,0.0,2024-12-30 14:50:00
2024-12-30 14:55:00-05:00,139.39999389648438,139.5,139.35000610351562,139.3699951171875,976392,0.0,0.0,2024-12-30 14:55:00
2024-12-30 15:00:00-05:00,139.3699951171875,139.4550018310547,139.2100067138672,139.38499450683594,1482323,0.0,0.0,2024-12-30 15:00:00
2024-12-30 15:05:00-05:00,139.37730407714844,139.398193359375,139.0,139.16009521484375,1172831,0.0,0.0,2024-12-30 15:05:00
2024-12-30 15:10:00-05:00,139.16000366210938,139.2899932861328,139.00999450683594,139.23919677734375,970284,0.0,0.0,2024-12-30 15:10:00
2024-12-30 15:15:00-05:00,139.2382049560547,139.47000122070312,139.15109252929688,139.38999938964844,1266273,0.0,0.0,2024-12-30 15:15:00
2024-12-30 15:20:00-05:00,139.38999938964844,139.39999389648438,139.01499938964844,139.0500030517578,1025963,0.0,0.0,2024-12-30 15:20:00
2024-12-30 15:25:00-05:00,139.05999755859375,139.13999938964844,138.57000732421875,138.5998992919922,2425074,0.0,0.0,2024-12-30 15:25:00
2024-12-30 15:30:00-05:00,138.60000610351562,138.8249969482422,138.4600067138672,138.52000427246094,1509474,0.0,0.0,2024-12-30 15:30:00
2024-12-30 15:35:00-05:00,138.5399932861328,138.5968017578125,138.27999877929688,138.36990356445312,1598196,0.0,0.0,2024-12-30 15:35:00
2024-12-30 15:40:00-05:00,138.3699951171875,138.77000427246094,138.36000061035156,138.5399932861328,1821659,0.0,0.0,2024-12-30 15:40:00
2024-12-30 15:45:00-05:00,138.5399932861328,138.72999572753906,138.35000610351562,138.35000610351562,1353242,0.0,0.0,2024-12-30 15:45:00
2024-12-30 15:50:00-05:00,138.3699951171875,138.6699981689453,138.1999969482422,138.4600067138672,2052192,0.0,0.0,2024-12-30 15:50:00
2024-12-30 15:55:00-05:00,138.46499633789062,138.55999755859375,137.3800048828125,137.41000366210938,5661955,0.0,0.0,2024-12-30 15:55:00
2024-12-31 09:30:00-05:00,137.60000610351562,137.61000061035156,136.64010620117188,137.0601043701172,8854875,0.0,0.0,2024-12-31 09:30:00
2024-12-31 09:35:00-05:00,137.07000732421875,137.52999877929688,136.27999877929688,136.36070251464844,3713275,0.0,0.0,2024-12-31 09:35:00
2024-12-31 09:40:00-05:00,136.36000061035156,136.97000122070312,136.16000366210938,136.9199981689453,3168787,0.0,0.0,2024-12-31 09:40:00
2024-12-31 09:45:00-05:00,137.08999633789062,137.4197998046875,136.77499389648438,137.18519592285156,2631235,0.0,0.0,2024-12-31 09:45:00
2024-12-31 09:50:00-05:00,137.19000244140625,137.25,136.7100067138672,136.9033966064453,2092916,0.0,0.0,2024-12-31 09:50:00
2024-12-31 09:55:00-05:00,136.9499969482422,137.1649932861328,136.67999267578125,136.96499633789062,2195808,0.0,0.0,2024-12-31 09:55:00
2024-12-31 10:00:00-05:00,136.9499969482422,137.02000427246094,136.52000427246094,136.56039428710938,1889933,0.0,0.0,2024-12-31 10:00:00
2024-12-31 10:05:00-05:00,136.57000732421875,136.73989868164062,135.85000610351562,135.92059326171875,2936616,0.0,0.0,2024-12-31 10:05:00
2024-12-31 10:10:00-05:00,135.9199981689453,136.25,135.6699981689453,136.17010498046875,2609042,0.0,0.0,2024-12-31 10:10:00
2024-12-31 10:15:00-05:00,136.17300415039062,136.8300018310547,136.1199951171875,136.8300018310547,2085515,0.0,0.0,2024-12-31 10:15:00
2024-12-31 10:20:00-05:00,136.8249969482422,137.2299041748047,136.57009887695312,137.13250732421875,2173595,0.0,0.0,2024-12-31 10:20:00
2024-12-31 10:25:00-05:00,137.13999938964844,137.7899932861328,137.02000427246094,137.47000122070312,2927736,0.0,0.0,2024-12-31 10:25:00
2024-12-31 10:30:00-05:00,137.49000549316406,137.625,137.02000427246094,137.1699981689453,1906970,0.0,0.0,2024-12-31 10:30:00
2024-12-31 10:35:00-05:00,137.22000122070312,137.41000366210938,136.91000366210938,137.1999969482422,1744237,0.0,0.0,2024-12-31 10:35:00
2024-12-31 10:40:00-05:00,137.1999969482422,137.23789978027344,136.7100067138672,136.86000061035156,1481714,0.0,0.0,2024-12-31 10:40:00
2024-12-31 10:45:00-05:00,136.8800048828125,137.11000061035156,136.67999267578125,136.74319458007812,1285420,0.0,0.0,2024-12-31 10:45:00
2024-12-31 10:50:00-05:00,136.7303009033203,137.14999389648438,136.7100067138672,137.07650756835938,1152331,0.0,0.0,2024-12-31 10:50:00
2024-12-31 10:55:00-05:00,137.07000732421875,137.12989807128906,136.5399932861328,136.57400512695312,1103973,0.0,0.0,2024-12-31 10:55:00
2024-12-31 11:00:00-05:00,136.58999633789062,136.6540069580078,135.97999572753906,136.10800170898438,1795786,0.0,0.0,2024-12-31 11:00:00
2024-12-31 11:05:00-05:00,136.1199951171875,136.3000030517578,135.88999938964844,136.24049377441406,1517854,0.0,0.0,2024-12-31 11:05:00
2024-12-31 11:10:00-05:00,136.24600219726562,136.3498992919922,135.8800048828125,136.08999633789062,1456590,0.0,0.0,2024-12-31 11:10:00
2024-12-31 11:15:00-05:00,136.09320068359375,136.14990234375,135.6199951171875,135.64999389648438,1336097,0.0,0.0,2024-12-31 11:15:00
2024-12-31 11:20:00-05:00,135.6324005126953,135.69000244140625,135.16000366210938,135.27099609375,2860657,0.0,0.0,2024-12-31 11:20:00
2024-12-31 11:25:00-05:00,135.2799072265625,135.5500030517578,135.0800018310547,135.11000061035156,1509717,0.0,0.0,2024-12-31 11:25:00
2024-12-31 11:30:00-05:00,135.10000610351562,135.2799072265625,134.92999267578125,135.1649932861328,2468380,0.0,0.0,2024-12-31 11:30:00
2024-12-31 11:35:00-05:00,135.1699981689453,135.285400390625,135.03500366210938,135.22000122070312,1124937,0.0,0.0,2024-12-31 11:35:00
2024-12-31 11:40:00-05:00,135.23500061035156,135.5780029296875,135.1999969482422,135.47999572753906,1391474,0.0,0.0,2024-12-31 11:40:00
2024-12-31 11:45:00-05:00,135.47999572753906,135.85499572753906,135.47000122070312,135.7899932861328,1620209,0.0,0.0,2024-12-31 11:45:00
2024-12-31 11:50:00-05:00,135.7801055908203,135.9600067138672,135.63999938964844,135.74009704589844,1250462,0.0,0.0,2024-12-31 11:50:00
2024-12-31 11:55:00-05:00,135.74000549316406,135.88999938964844,135.57000732421875,135.72500610351562,1095680,0.0,0.0,2024-12-31 11:55:00
2024-12-31 12:00:00-05:00,135.72000122070312,136.0749969482422,135.54400634765625,136.00999450683594,1356708,0.0,0.0,2024-12-31 12:00:00
